"externalId","courseSectionExternalId","classBeginningTime","classEndingTime","classMeetingDays","InstructionSiteName","InstructionSiteType"
"ECON120  CM-03 SP2021139006","ECON120  CM-03 SP2021","1800","1915","-M-W---","ONLI    ","OnCampus"
"ECON121  PO-01 FA2020133121","ECON121  PO-01 FA2020","1245","1400","--T-R--","ONLIWEB ","OnCampus"
"ECON125  CM-02 SP2021139010","ECON125  CM-02 SP2021","915","1030","--T-R--","ONLI    ","OnCampus"
"ECON126  CM-01 SP2020127421","ECON126  CM-01 SP2020","1100","1215","-M-W---","KRV165 ","OnCampus"
"ECON128  PO-01 SP2021138575","ECON128  PO-01 SP2021","915","1030","--T-R--","ONLISYNC","OnCampus"
"ECON134  CM-04 FA2020132134","ECON134  CM-04 FA2020","1245","1400","--T-R--","ONLI    ","OnCampus"
"ECON134  CM-06 SP2021139366","ECON134  CM-06 SP2021","1615","1730","--T-R--","ONLI    ","OnCampus"
"ECON135  PZ-01 SP2020127335","ECON135  PZ-01 SP2020","935","1050","-M-W---","FL110 ","OnCampus"
"ECON136  HM-01 SP2020122037","ECON136  HM-01 SP2020","810","925","--T-R--","SHANB442","OnCampus"
"ECON144  SC-01 SP2020127578","ECON144  SC-01 SP2020","1445","1600","-M-W---","HM121 ","OnCampus"
"ECON145  CM-01 SP2020127439","ECON145  CM-01 SP2020","1315","1430","-M-W---","BC25  ","OnCampus"
"ECON154  CM-01 SP2020127444","ECON154  CM-01 SP2020","1100","1215","-M-W---","BC36  ","OnCampus"
"ECON171  CM-01 SP2021139032","ECON171  CM-01 SP2021","730","845","-M-W---","ONLI    ","OnCampus"
"ECON173  CM-01 FA2020132148","ECON173  CM-01 FA2020","730","845","-M-W---","ONLI    ","OnCampus"
"ECON175  CM-01 FA2020132149","ECON175  CM-01 FA2020","1100","1215","--T-R--","ONLI    ","OnCampus"
"ECON180  CM-03 SP2021139041","ECON180  CM-03 SP2021","1245","1400","-M-----","ONLI    ","OnCampus"
"ECON180  PZ-01 SP2020126279","ECON180  PZ-01 SP2020","935","1050","--T-R--","BH210 ","OnCampus"
"EDUC301G CG-01 SP2021139648","EDUC301G CG-01 SP2021","1600","1850","--T----","    ","OnCampus"
"ENGL030  PZ-02 FA2020134331","ENGL030  PZ-02 FA2020","1615","1730","-M-W---","ONLI    ","OnCampus"
"ENGL124  AF-01 SP2020128784","ENGL124  AF-01 SP2020","1315","1600","----R--","HN216 ","OnCampus"
"ENGL164  PO-01 SP2020128786","ENGL164  PO-01 SP2020","1315","1600","---W---","CR210 ","OnCampus"
"ENGL170B PO-01 SP2020128788","ENGL170B PO-01 SP2020","1900","2150","-M-----","CR210 ","OnCampus"
"ENGL189E PO-01 FA2020133144","ENGL189E PO-01 FA2020","1245","1545","---W---","ONLIWEB ","OnCampus"
"ENGL191  PO-08 FA2020131791","ENGL191  PO-08 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"ENGL191  PO-16 FA2020131793","ENGL191  PO-16 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"ENGL191  PO-16 SP2020126080","ENGL191  PO-16 SP2020","0","0","-------","ARR    ","OnCampus"
"ENGL191  PO-28 SP2021139651","ENGL191  PO-28 SP2021","0","0","-------","ONLIASYN","OnCampus"
"ENGL193  SC-01 SP2020127581","ENGL193  SC-01 SP2020","1100","1230","-M-W---","HM120 ","OnCampus"
"ENGR004L HM-02 SP2021139408","ENGR004L HM-02 SP2021","1245","1335","-----F-","PA1287","OnCampus"
"ENGR049B HM-01 FA2020134063","ENGR049B HM-01 FA2020","1100","1150","-M-W---","PA1287","OnCampus"
"ENGR049B HM-01 FA2020134064","ENGR049B HM-01 FA2020","1315","1715","---W---","ARR    ","OnCampus"
"ENGR079P HM-05 FA2020130527","ENGR079P HM-05 FA2020","1800","2030","----R--","PAB171","OnCampus"
"ENGR079P HM-08 FA2020130536","ENGR079P HM-08 FA2020","1445","1715","-----F-","PAB171","OnCampus"
"ENGR080  HM-01 SP2020122048","ENGR080  HM-01 SP2020","1315","1715","--T----","PAB171","OnCampus"
"ENGR083  HM-01 SP2021135791","ENGR083  HM-01 SP2021","1245","1400","-M-W---","ONLI    ","OnCampus"
"ENGR084  HM-01 SP2020122057","ENGR084  HM-01 SP2020","1445","1600","-M-W---","SHANB460","OnCampus"
"ENGR086  HM-01 FA2020130544","ENGR086  HM-01 FA2020","1430","1545","--T-R--","ONLI    ","OnCampus"
"ENGR091  HM-01 FA2020130545","ENGR091  HM-01 FA2020","0","0","-------","ARR    ","OnCampus"
"ENGR113  HM-01 SP2021135849","ENGR113  HM-01 SP2021","800","900","--T-R--","ARR    ","OnCampus"
"ENGR114  HM-01 SP2020122167","ENGR114  HM-01 SP2020","1100","1215","--T----","SHAN1430","OnCampus"
"ENGR180  HM-01 FA2020130682","ENGR180  HM-01 FA2020","1430","1545","--T-R--","ONLI    ","OnCampus"
"ENGR180  HM-01 SP2020122178","ENGR180  HM-01 SP2020","1445","1600","--T-R--","HIVE124 ","OnCampus"
"ENGR183  HM-01 FA2020130684","ENGR183  HM-01 FA2020","1100","1215","-M-W---","ONLI    ","OnCampus"
"ENGR187  HM-01 FA2020130687","ENGR187  HM-01 FA2020","1430","1545","--T-R--","ONLI    ","OnCampus"
"ENGR191  HM-01 SP2020122189","ENGR191  HM-01 SP2020","0","0","-------","ARR    ","OnCampus"
"ENGR205  HM-01 FA2020134069","ENGR205  HM-01 FA2020","1315","1615","-----F-","ONLI    ","OnCampus"
"ENGR206  HM-01 SP2021139418","ENGR206  HM-01 SP2021","1315","1600","-----F-","ONLI    ","OnCampus"
"FHS 010  CM-02 SP2020127837","FHS 010  CM-02 SP2020","1615","1730","-M-W---","KRV103 ","OnCampus"
"FHS 010  CM-04 SP2021139066","FHS 010  CM-04 SP2021","915","1030","-M-W---","ONLI    ","OnCampus"
"FHS 010  CM-05 SP2020127840","FHS 010  CM-05 SP2020","1100","1215","-M-W---","KRV109 ","OnCampus"
"FHS 010  CM-06 SP2020127841","FHS 010  CM-06 SP2020","1615","1730","-M-W---","KRV167 ","OnCampus"
"FHS 010  CM-06 SP2021139068","FHS 010  CM-06 SP2021","1430","1545","-M-W---","ONLI    ","OnCampus"
"FIN 301A CM-01 FA2020132161","FIN 301A CM-01 FA2020","0","0","-------","    ","OnCampus"
"FIN 330  CM-01 SP2021139049","FIN 330  CM-01 SP2021","1100","1215","--T-R--","ONLI    ","OnCampus"
"FIN 420  CM-01 FA2020132166","FIN 420  CM-01 FA2020","915","1030","-M-W---","ONLI    ","OnCampus"
"FREN001  SC-01 SP2021139228","FREN001  SC-01 SP2021","1000","1050","-MTWR--","ONLI    ","OnCampus"
"FREN033  PO-02 SP2020128793","FREN033  PO-02 SP2020","1315","1405","--T-R--","MA22  ","OnCampus"
"FREN033  SC-03 SP2020129989","FREN033  SC-03 SP2020","900","950","-MTWR--","BL218 ","OnCampus"
"FREN135  CM-01 FA2020134147","FREN135  CM-01 FA2020","1245","1400","--T-R--","ONLI    ","OnCampus"
"FREN174  PO-01 FA2020134037","FREN174  PO-01 FA2020","1245","1400","-M-W---","ONLIWEB ","OnCampus"
"FREN191  PO-04 FA2020131797","FREN191  PO-04 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"FREN191  PO-08 SP2021137022","FREN191  PO-08 SP2021","0","0","-------","ONLIASYN","OnCampus"
"FS  013  PZ-01 FA2020134792","FS  013  PZ-01 FA2020","1100","1215","--T-R--","ONLI    ","OnCampus"
"FS  019  PZ-01 FA2020134798","FS  019  PZ-01 FA2020","1100","1215","--T-R--","ONLI    ","OnCampus"
"FWS 010  CM-04 FA2020133734","FWS 010  CM-04 FA2020","1100","1215","--T-R--","ONLI    ","OnCampus"
"FWS 010  CM-08 FA2020133738","FWS 010  CM-08 FA2020","1245","1400","-M-W---","ONLI    ","OnCampus"
"FWS 010  CM-13 SP2021139151","FWS 010  CM-13 SP2021","1430","1545","-M-W---","ONLI    ","OnCampus"
"GEOL131  PO-01 SP2021138620","GEOL131  PO-01 SP2021","1245","1545","---W---","ONLISYNC","OnCampus"
"GERM001  SC-01 FA2020133864","GERM001  SC-01 FA2020","840","930","-M-W---","ONLI    ","OnCampus"
"GERM164H PO-01 FA2020134497","GERM164H PO-01 FA2020","1100","1215","-----F-","ONLIWEB ","OnCampus"
"GERM193  PO-04 SP2020126089","GERM193  PO-04 SP2020","0","0","-------","ARR    ","OnCampus"
"GLAS194B PZ-01 FA2020134354","GLAS194B PZ-01 FA2020","1900","2150","--T----","ONLI    ","OnCampus"
"GOVT020  CM-08 SP2021139689","GOVT020  CM-08 SP2021","915","1030","-M-W---","ONLI    ","OnCampus"
"GOVT020  CM-09 FA2020132346","GOVT020  CM-09 FA2020","1245","1400","--T-R--","ONLI    ","OnCampus"
"GOVT020  CM-09 SP2021139711","GOVT020  CM-09 SP2021","1100","1215","-M-W---","ONLI    ","OnCampus"
"GOVT060  CM-01 FA2020132364","GOVT060  CM-01 FA2020","915","1030","--T-R--","ONLI    ","OnCampus"
"GOVT060  CM-01 SP2020127524","GOVT060  CM-01 SP2020","1445","1600","-M-W---","KRV100 ","OnCampus"
"GOVT070  CM-01 SP2021137524","GOVT070  CM-01 SP2021","1100","1215","--T-R--","ONLI    ","OnCampus"
"GOVT138C CM-01 FA2020132382","GOVT138C CM-01 FA2020","1245","1400","-M-W---","ONLI    ","OnCampus"
"GOVT142C CM-01 SP2020127570","GOVT142C CM-01 SP2020","1445","1600","-M-W---","KRV103 ","OnCampus"
"GOVT142E CM-02 FA2020135355","GOVT142E CM-02 FA2020","1800","1915","--T-R--","ONLI    ","OnCampus"
"GOVT145E CM-01 SP2020127576","GOVT145E CM-01 SP2020","1100","1215","--T-R--","KRV161 ","OnCampus"
"GOVT149  CM-04 FA2020135114","GOVT149  CM-04 FA2020","1800","1915","-M-W---","ONLI    ","OnCampus"
"GOVT157S CM-01 FA2020135042","GOVT157S CM-01 FA2020","840","930","-M-W-F-","ONLI    ","OnCampus"
"GWS 026  PO-03 SP2021138634","GWS 026  PO-03 SP2021","1245","1540","-M-----","ONLISYNC","OnCampus"
"GWS 190  PO-01 FA2020133175","GWS 190  PO-01 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"HIST041  AF-01 SP2020128829","HIST041  AF-01 SP2020","1100","1215","-M-W---","MA5   ","OnCampus"
"HIST059  CM-01 SP2020127350","HIST059  CM-01 SP2020","1100","1215","--T-R--","KRV100 ","OnCampus"
"HIST070B SC-01 FA2020134043","HIST070B SC-01 FA2020","915","1030","-M-W---","ONLI    ","OnCampus"
"HIST101  CM-01 SP2021139862","HIST101  CM-01 SP2021","915","1030","--T-R--","ONLI    ","OnCampus"
"HIST101A PO-01 SP2021138648","HIST101A PO-01 SP2021","1245","1545","---W---","ONLIWEB ","OnCampus"
"HIST101ACPO-01 FA2020135068","HIST101ACPO-01 FA2020","1245","1545","---W---","ONLIWEB ","OnCampus"
"HIST101D PO-01 SP2020128834","HIST101D PO-01 SP2020","1315","1430","--T-R--","MA23  ","OnCampus"
"HIST101I PO-01 SP2020129765","HIST101I PO-01 SP2020","1315","1600","--T----","MA14  ","OnCampus"
"HIST112  PZ-01 SP2021137262","HIST112  PZ-01 SP2021","1900","2150","----R--","TBA    ","OnCampus"
"HIST112B CM-01 FA2020135256","HIST112B CM-01 FA2020","1615","1730","--T----","ONLI    ","OnCampus"
"HIST122  CM-02 SP2021139698","HIST122  CM-02 SP2021","1245","1400","--T-R--","ONLI    ","OnCampus"
"HIST127  CH-01 SP2021138652","HIST127  CH-01 SP2021","1245","1545","--T----","ONLIWEB ","OnCampus"
"HIST153  AF-01 SP2020127622","HIST153  AF-01 SP2020","1445","1730","---W---","HM202 ","OnCampus"
"HIST155  SC-01 SP2021139582","HIST155  SC-01 SP2021","1245","1400","-M-W---","ONLI    ","OnCampus"
"HIST179  PO-01 SP2021138655","HIST179  PO-01 SP2021","1245","1400","--T-R--","ONLISYNC","OnCampus"
"HIST186  PZ-01 SP2020129364","HIST186  PZ-01 SP2020","1445","1730","---W---","BH207 ","OnCampus"
"HSA 010  HM-01 SP2020122214","HSA 010  HM-01 SP2020","935","1050","--T-R--","SHAN2465","OnCampus"
"HSA 010  HM-01 SP2021135945","HSA 010  HM-01 SP2021","810","925","--T-R--","ONLI    ","OnCampus"
"HSA 010  HM-03 SP2021135947","HSA 010  HM-03 SP2021","810","925","--T-R--","ONLI    ","OnCampus"
"HSA 010  HM-08 SP2020122221","HSA 010  HM-08 SP2020","935","1050","--T-R--","SHAN3421","OnCampus"
"HSA 010  HM-09 SP2020122222","HSA 010  HM-09 SP2020","935","1050","--T-R--","SHAN3461","OnCampus"
"HSA 010  HM-09 SP2021135954","HSA 010  HM-09 SP2021","810","925","--T-R--","ONLI    ","OnCampus"
"HSA 010  HM-10 SP2020122223","HSA 010  HM-10 SP2020","1615","1730","--T-R--","SHAN3461","OnCampus"
"HSA 010  HM-12 SP2020122225","HSA 010  HM-12 SP2020","935","1050","--T-R--","SHAN3425","OnCampus"
"ID  001  PO-04 FA2020134861","ID  001  PO-04 FA2020","1100","1215","--T-R--","ONLIWEB ","OnCampus"
"ID  001  PO-11 FA2020134868","ID  001  PO-11 FA2020","1100","1215","--T-R--","ONLIWEB ","OnCampus"
"ID  048  HM-01 SP2021135963","ID  048  HM-01 SP2021","1615","1730","---W---","ONLI    ","OnCampus"
"ID  100  SC-01 SP2020129994","ID  100  SC-01 SP2020","0","0","-------","ARR    ","OnCampus"
"ID  180  PO-01 SP2021139808","ID  180  PO-01 SP2021","800","1000","--T----","ONLISYNC","OnCampus"
"ID  191D SC-18 FA2020139982","ID  191D SC-18 FA2020","0","0","-------","ONLI    ","OnCampus"
"ID  199S3PO-01 SP2020129913","ID  199S3PO-01 SP2020","1730","1830","-M-W---","OLDBTHEA","OnCampus"
"IR  100  PO-01 SP2020128839","IR  100  PO-01 SP2020","935","1050","--T-R--","CA12  ","OnCampus"
"IR  191  PO-08 SP2020129992","IR  191  PO-08 SP2020","0","0","-------","ARR    ","OnCampus"
"ITAL002  SC-01 FA2020135278","ITAL002  SC-01 FA2020","1120","1235","--T-R--","ONLI    ","OnCampus"
"JAPN001A PO-01 FA2020133197","JAPN001A PO-01 FA2020","720","810","-M-W-F-","ONLIWEB ","OnCampus"
"JAPN111B PO-01 SP2021138670","JAPN111B PO-01 SP2021","1000","1050","-M-W---","ONLISYNC","OnCampus"
"JAPN131  PO-01 SP2021138672","JAPN131  PO-01 SP2021","1245","1400","-M-W---","ONLISYNC","OnCampus"
"JAPN191H PO-04 SP2020126098","JAPN191H PO-04 SP2020","0","0","-------","ARR    ","OnCampus"
"KORE100  CM-01 SP2020129722","KORE100  CM-01 SP2020","1315","1430","-M-W---","RS105 ","OnCampus"
"LAST191  PO-04 SP2020126101","LAST191  PO-04 SP2020","0","0","-------","ARR    ","OnCampus"
"LATN033  PO-01 FA2020133213","LATN033  PO-01 FA2020","915","1030","--T-R--","ONLIWEB ","OnCampus"
"LATN033  PO-01 SP2020128858","LATN033  PO-01 SP2020","935","1050","--T-R--","MA4   ","OnCampus"
"LATN044  SC-01 SP2020127535","LATN044  SC-01 SP2020","1315","1430","-M-W---","HM203 ","OnCampus"
"LEAD010  CM-01 SP2021137468","LEAD010  CM-01 SP2021","915","1030","--T-R--","ONLI    ","OnCampus"
"LGCS011  PO-03 FA2020133221","LGCS011  PO-03 FA2020","1245","1400","--T-R--","ONLIWEB ","OnCampus"
"LGCS118  PO-01 SP2021138685","LGCS118  PO-01 SP2021","1000","1050","-M-W-F-","ONLISYNC","OnCampus"
"LGCS181  PO-01 SP2020128869","LGCS181  PO-01 SP2020","935","1050","--T-R--","LINC1122","OnCampus"
"LGCS185  PO-01 SP2020128870","LGCS185  PO-01 SP2020","935","1050","--T-R--","MA14  ","OnCampus"
"LGCS185  PO-01 SP2021138690","LGCS185  PO-01 SP2021","1430","1545","-M-W---","ONLISYNC","OnCampus"
"LGCS191  PO-12 FA2020131812","LGCS191  PO-12 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"LGCS191  PO-16 FA2020131813","LGCS191  PO-16 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"LGCS191  PO-20 SP2021137044","LGCS191  PO-20 SP2021","0","0","-------","ONLIASYN","OnCampus"
"LGCS191  PO-36 SP2020126228","LGCS191  PO-36 SP2020","0","0","-------","ARR    ","OnCampus"
"LGCS191  PO-40 FA2020131819","LGCS191  PO-40 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"LIT 034  CM-01 SP2021139114","LIT 034  CM-01 SP2021","1430","1715","---W---","ONLI    ","OnCampus"
"LIT 037  CM-01 FA2020133740","LIT 037  CM-01 FA2020","1800","1915","-M-W---","ONLI    ","OnCampus"
"LIT 066  CM-01 FA2020133742","LIT 066  CM-01 FA2020","1430","1545","--T-R--","ONLI    ","OnCampus"
"LIT 068  CM-01 SP2021139537","LIT 068  CM-01 SP2021","1100","1215","--T-R--","ONLI    ","OnCampus"
"LIT 112  HM-01 SP2021139387","LIT 112  HM-01 SP2021","1430","1715","---W---","ONLI    ","OnCampus"
"LIT 182  CM-01 SP2020129625","LIT 182  CM-01 SP2020","1315","1430","-M-W---","MA20  ","OnCampus"
"LIT 185  CM-01 SP2021139129","LIT 185  CM-01 SP2021","1615","1730","-M-W---","ONLI    ","OnCampus"
"MATH031  CM-01 SP2020127670","MATH031  CM-01 SP2020","1445","1600","--T-R--","ADDAVD","OnCampus"
"MATH031  PZ-01 FA2020134343","MATH031  PZ-01 FA2020","840","930","-M-W-F-","ONLI    ","OnCampus"
"MATH031H PO-01 SP2021138695","MATH031H PO-01 SP2021","1245","1400","--T-R--","ONLISYNC","OnCampus"
"MATH032  PO-01 FA2020133237","MATH032  PO-01 FA2020","1100","1215","-M-W---","ONLIWEB ","OnCampus"
"MATH032  PO-01 SP2021138697","MATH032  PO-01 SP2021","915","1030","--T-R--","ONLISYNC","OnCampus"
"MATH032  PO-02 FA2020133238","MATH032  PO-02 FA2020","1245","1400","-M-W---","ONLIWEB ","OnCampus"
"MATH032S PO-01 SP2021139636","MATH032S PO-01 SP2021","0","0","-------","ONLIASYN","OnCampus"
"MATH043  SC-01 SP2020127616","MATH043  SC-01 SP2020","1315","1430","-M-W---","ST229 ","OnCampus"
"MATH055  HM-04 SP2020122255","MATH055  HM-04 SP2020","1445","1600","--T-R--","SHAN3485","OnCampus"
"MATH060  PO-02 SP2020128882","MATH060  PO-02 SP2020","1315","1430","-M-W---","ML2141","OnCampus"
"MATH060  SC-01 SP2020127609","MATH060  SC-01 SP2020","1000","1050","-M-W-F-","BL219 ","OnCampus"
"MATH067  PO-01 FA2020133245","MATH067  PO-01 FA2020","1430","1545","-M-W---","ONLIWEB ","OnCampus"
"MATH070  HM-01 SP2021P1135978","MATH070  HM-01 SP2021P1","915","1030","--T-R--","ONLI    ","OnCampus"
"MATH073  HM-06 SP2021139424","MATH073  HM-06 SP2021","900","950","-M-W-F-","ONLI    ","OnCampus"
"MATH102  PO-01 SP2021138712","MATH102  PO-01 SP2021","1000","1050","-M-W-F-","ONLISYNC","OnCampus"
"MATH103  PO-01 SP2021139522","MATH103  PO-01 SP2021","0","0","-------","ONLIASYN","OnCampus"
"MATH111  CM-01 FA2020132066","MATH111  CM-01 FA2020","915","1030","--T-R--","ONLI    ","OnCampus"
"MATH151  CM-01 FA2020132070","MATH151  CM-01 FA2020","840","930","-M-W-F-","ONLI    ","OnCampus"
"MATH152  PO-01 FA2020133254","MATH152  PO-01 FA2020","915","1030","--T-R--","ONLIWEB ","OnCampus"
"MATH155  HM-01 SP2021139429","MATH155  HM-01 SP2021","1245","1400","-M-W---","ONLI    ","OnCampus"
"MATH164  HM-01 SP2020121961","MATH164  HM-01 SP2020","1445","1600","-M-W---","SHAN2454","OnCampus"
"MATH171  HM-01 SP2020122267","MATH171  HM-01 SP2020","1315","1430","-M-W---","SHAN2450","OnCampus"
"MATH181  HM-01 SP2020129488","MATH181  HM-01 SP2020","935","1050","--T-R--","SHAN3485","OnCampus"
"MATH190  PO-01 FA2020133257","MATH190  PO-01 FA2020","1245","1400","-----F-","ONLIWEB ","OnCampus"
"MATH193  HM-01 FA2020130755","MATH193  HM-01 FA2020","1100","1215","--T----","ONLI    ","OnCampus"
"MATH197  HM-01 SP2020122289","MATH197  HM-01 SP2020","1100","1150","--T----","SHAN2450","OnCampus"
"MATH197  HM-04 FA2020130770","MATH197  HM-04 FA2020","1100","1150","--T----","ONLI    ","OnCampus"
"MATH197  HM-08 FA2020134554","MATH197  HM-08 FA2020","0","0","-------","ARR    ","OnCampus"
"MATH197  HM-10 SP2021136026","MATH197  HM-10 SP2021","1100","1150","--T----","ONLI    ","OnCampus"
"MATH197  HM-11 SP2020129755","MATH197  HM-11 SP2020","1100","1150","--T----","SHAN2450","OnCampus"
"MATH198  HM-03 FA2020130787","MATH198  HM-03 FA2020","1615","1730","-M-----","ONLI    ","OnCampus"
"MLLC144  PZ-01 SP2020126304","MLLC144  PZ-01 SP2020","1615","1730","-M-W---","BH110 ","OnCampus"
"MOBI188  PO-01 SP2021138723","MOBI188  PO-01 SP2021","1245","1545","----R--","ONLISYNC","OnCampus"
"MOBI194B PO-24 SP2020126139","MOBI194B PO-24 SP2020","0","0","-------","ARR    ","OnCampus"
"MOBI194B PO-64 SP2021140032","MOBI194B PO-64 SP2021","0","0","-------","ONLIASYN","OnCampus"
"MS  049  PZ-01 SP2020129209","MS  049  PZ-01 SP2020","1900","2150","-M-----","WSTQ120","OnCampus"
"MS  054  SC-01 SP2021139513","MS  054  SC-01 SP2021","1245","1445","-M-W---","ONLI    ","OnCampus"
"MS  087  PZ-01 SP2020129212","MS  087  PZ-01 SP2020","1315","1430","--T-R--","WSTQ120","OnCampus"
"MS  097  PZ-01 SP2020127975","MS  097  PZ-01 SP2020","1445","1600","--T-R--","WSTQ120","OnCampus"
"MS  098  PZ-01 SP2020127976","MS  098  PZ-01 SP2020","1445","1730","---W---","FL110 ","OnCampus"
"MS  098  PZ-01 SP2021139529","MS  098  PZ-01 SP2021","1900","2150","--T----","TBA    ","OnCampus"
"MS  138  SC-01 FA2020134134","MS  138  SC-01 FA2020","1800","1930","----R--","ONLI    ","OnCampus"
"MS  140  PO-01 FA2020133262","MS  140  PO-01 FA2020","1430","1545","--T-R--","ONLIWEB ","OnCampus"
"MS  148D PO-01 FA2020133264","MS  148D PO-01 FA2020","1245","1545","---W---","ONLIWEB ","OnCampus"
"MS  148G PO-01 SP2021139222","MS  148G PO-01 SP2021","1245","1545","----R--","ONLIWEB ","OnCampus"
"MS  160  SC-01 SP2021139227","MS  160  SC-01 SP2021","1000","1200","--T-R--","ONLI    ","OnCampus"
"MS  173  HM-02 SP2021139437","MS  173  HM-02 SP2021","915","1030","--T-R--","ONLI    ","OnCampus"
"MS  196  PZ-01 FA2020133673","MS  196  PZ-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"MUS 007  PO-01 FA2020133268","MUS 007  PO-01 FA2020","1100","1200","-M-W---","ONLIWEB ","OnCampus"
"MUS 007  PO-01 SP2021138731","MUS 007  PO-01 SP2021","1100","1200","-M-W---","ONLISYNC","OnCampus"
"MUS 065  PO-01 SP2020128932","MUS 065  PO-01 SP2020","1315","1430","--T-R--","THAT210 ","OnCampus"
"MUS 070  PO-01 FA2020133281","MUS 070  PO-01 FA2020","1430","1545","--T-R--","ONLIWEB ","OnCampus"
"MUS 080  PO-01 SP2021138746","MUS 080  PO-01 SP2021","1000","1050","-M-W-F-","ONLISYNC","OnCampus"
"MUS 080 LPO-01 SP2021138747","MUS 080 LPO-01 SP2021","755","845","--T-R--","ONLISYNC","OnCampus"
"MUS 085  SC-01 FA2020133553","MUS 085  SC-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"MUS 089  SC-01 SP2020127918","MUS 089  SC-01 SP2020","0","0","-M--R--","ARR    ","OnCampus"
"MUS 092  SC-01 SP2020129544","MUS 092  SC-01 SP2020","0","0","-------","ARR    ","OnCampus"
"MUS 119  SC-01 SP2020127907","MUS 119  SC-01 SP2020","1445","1730","---W---","PAC119 ","OnCampus"
"MUS 121  PO-01 SP2021138755","MUS 121  PO-01 SP2021","915","1030","--T-R--","ONLISYNC","OnCampus"
"MUS 130  SC-01 SP2021139262","MUS 130  SC-01 SP2021","1430","1715","---W---","ONLI    ","OnCampus"
"MUS 147  PO-01 SP2021139718","MUS 147  PO-01 SP2021","1245","1400","-M-W---","ONLISYNC","OnCampus"
"MUS 170F SC-01 SP2020129550","MUS 170F SC-01 SP2020","0","0","-------","ARR    ","OnCampus"
"MUS 170F SC-01 SP2021139305","MUS 170F SC-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"MUS 170H SC-02 SP2020127919","MUS 170H SC-02 SP2020","0","0","-M--R--","ARR    ","OnCampus"
"MUS 170H SC-02 SP2021139303","MUS 170H SC-02 SP2021","0","0","--T-R--","ONLI    ","OnCampus"
"MUS 171F SC-01 FA2020133574","MUS 171F SC-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"MUS 171H SC-01 FA2020133573","MUS 171H SC-01 FA2020","0","0","-------","ONLI    ","OnCampus"
"MUS 171H SC-03 FA2020133578","MUS 171H SC-03 FA2020","0","0","-------","ONLI    ","OnCampus"
"MUS 173  JM-01 SP2020127908","MUS 173  JM-01 SP2020","1735","1845","-M-W---","PAC129 ","OnCampus"
"MUS 177H SC-01 SP2020127903","MUS 177H SC-01 SP2020","0","0","-------","ARR    ","OnCampus"
"MUS 191  SC-01 SP2020129263","MUS 191  SC-01 SP2020","0","0","-------","ARR    ","OnCampus"
"MUS 192  PO-04 SP2021137087","MUS 192  PO-04 SP2021","0","0","-------","ONLIASYN","OnCampus"
"NEUR095L JT-01 SP2020127962","NEUR095L JT-01 SP2020","1330","1530","----R--","ARR    ","OnCampus"
"NEUR101ALPO-02 FA2020133296","NEUR101ALPO-02 FA2020","1245","1630","---W---","ONLIWEB ","OnCampus"
"NEUR168  PO-01 SP2021138761","NEUR168  PO-01 SP2021","915","1030","--T-R--","ONLISYNC","OnCampus"
"NEUR188L KS-01 SP2021137641","NEUR188L KS-01 SP2021","0","0","-------","ONLI    ","OnCampus"
"NEUR194A PO-08 FA2020131862","NEUR194A PO-08 FA2020","0","0","-------","ONLIWEB ","OnCampus"
"NEUR194A PO-12 FA2020131863","NEUR194A PO-12 FA2020","0","0","-------","ONLIWEB ","OnCampus"
