"courseSectionExternalId","staffExternalId"
"PSYC138  PZ-01 SP2020","50010708"
"PSYC140  CM-01 SP2020","30087477"
"PSYC141  PO-01 SP2021","10038267"
"PSYC152  PZ-01 SP2021","50010708"
"PSYC153  AA-01 SP2020","10013117"
"PSYC156  PO-01 SP2020","10013117"
"PSYC159  CM-01 SP2021","30323939"
"PSYC160  PO-01 FA2020","10277568"
"PSYC168L SC-01 SP2021","20197554"
"PSYC180C JT-01 SP2020","10256410"
"PSYC180C JT-01 FA2021","10256410"
"PSYC189F PO-01 FA2020","10354915"
"PSYC189M PO-01 SP2021","10202148"
"PSYC191  PO-24 SP2021","10041942"
"PSYC191  PO-36 SP2021","10033341"
"PSYC191B PO-12 SP2020","10013117"
"PSYC193  PZ-01 SP2021","50435539"
"PSYC197A CM-10 SP2020","30025477"
"PSYC197A CM-16 FA2020","30029220"
"PSYC197A CM-06 SP2021","30346566"
"PSYC197A CM-08 SP2021","30366836"
"PSYC197A CM-14 SP2021","30214075"
"PSYC197A CM-15 SP2021","30029220"
"PSYC197A CM-01 FA2021","30032944"
"PSYC197A CM-07 FA2021","30323939"
"PSYC197A CM-10 FA2021","30293905"
"PSYC197B CM-06 FA2020","30346566"
"PSYC197B CM-16 FA2020","30029220"
"PSYC197B CM-17 FA2020","30323938"
"PSYC197B CM-01 SP2021","30032944"
"PSYC197B CM-08 SP2021","30366836"
"PSYC197B CM-09 SP2021","30219767"
"PSYC197B CM-05 FA2021","30075296"
"RLST021  CM-01 FA2021","30022826"
"RLST060  SC-01 SU2020S5","20264572"
"RLST060  SC-01 FA2021","20264572"
"RLST064  CM-01 FA2021","30337784"
"RLST087  CM-01 FA2020","30022826"
"RLST087  CM-01 FA2021","30022826"
"RLST100  PO-01 SP2020","10043648"
"RLST101B CM-01 SP2020","30338543"
"RLST102  CM-01 SP2020","30212590"
"RLST113  HM-01 SP2021","40152139"
"RLST122  JT-01 FA2020","30223608"
"RLST139  PO-01 SP2021","10092210"
"RLST142  AF-01 FA2020","10120888"
"RLST150  AF-01 FA2021","10120888"
"RLST162  PO-01 FA2021","10087641"
"RLST191  PO-04 FA2021","10018364"
"RLST191  SC-02 SP2020","20264572"
"RUSS011  PO-01 FA2021","10196894"
"RUSS191  PO-08 SP2020","10030986"
"SOC 001  PZ-02 SP2020","50445042"
"SOC 050  PZ-01 FA2020","50378764"
"SOC 051  PO-01 SP2020","10358179"
"SOC 051  PO-01 SP2021","10358179"
"SOC 083  PZ-01 FA2020","50445042"
"SOC 101  PZ-02 SP2020","50161286"
"SOC 103  JT-01 FA2020","10278945"
"SOC 108  PZ-01 FA2020","50147925"
"SOC 113  PZ-01 SP2021","50228627"
"SOC 118  PZ-01 FA2020","50451479"
"SOC 121  PO-01 SP2020","10209929"
"SOC 126  PZ-01 SP2020","50433469"
"SOC 170  PZ-01 SP2020","50147925"
"SOC 191  PO-20 FA2021","10364498"
"SPAN001  PZ-01 FA2021","50140523"
"SPAN002  CM-01 SP2020","30087373"
"SPAN022  SC-01 FA2021","20042153"
"SPAN033  CM-03 FA2021","30203478"
"SPAN033  PZ-02 FA2020","50413093"
"SPAN033  PZ-02 SP2021","50140523"
"SPAN033  PZ-04 FA2021","50140523"
"SPAN033  SC-01 SP2020","20264677"
"SPAN033  SC-03 SP2021","20264677"
"SPAN033L CM-02 SP2020","30034894"
"SPAN033L CM-03 SP2020","30034894"
"SPAN033L CM-04 SP2020","30034894"
"SPAN033L CM-03 FA2020","30343582"
"SPAN033L CM-05 FA2020","30203478"
"SPAN033L CM-01 SP2021","30343582"
"SPAN033L CM-04 SP2021","30343582"
"SPAN044  CM-03 FA2021","30034894"
"SPAN044  PO-01 FA2021","10196894"
"SPAN044  PZ-02 SP2020","50164815"
"SPAN044  PZ-02 FA2020","50164815"
"SPAN044  SC-01 SP2020","20252257"
"SPAN050  PZ-01 SP2021","50164815"
"SPAN101  PO-02 SP2021","10042508"
"SPAN101  PO-02 FA2021","10042248"
"SPAN103  PO-01 SP2021","10157105"
"SPAN120A PO-01 FA2020","10157105"
"SPAN125A PO-01 FA2021","10157105"
"SPAN127  CH-01 SP2021","20042153"
"SPAN136  PZ-01 FA2021","50446135"
"SPAN144  PZ-01 SP2020","50339930"
"SPAN146  PO-01 FA2020","10042248"
"SPAN159  PO-01 FA2021","10233194"
"SPAN163  PZ-01 SP2021","50446135"
"SPAN191  SC-01 SP2021","20042124"
"SPAN192  PO-08 SP2021","10042248"
"STS 179K HM-01 FA2020","40209187"
"TEST001  PZ-02 FA2020","50010831"
"TEST001  PZ-01 SP2021","50010831"
"TEST004  PZ-01 FA2020","50092605"
"THEA001A PO-03 FA2021","10087641"
"THEA001D PO-01 SP2021","10313659"
"THEA002  PO-01 SP2021","10035613"
"THEA010  PO-01 FA2020","10200040"
"THEA017  PO-01 SP2021","10099382"
"THEA051H PO-02 FA2021","10087641"
"THEA052C PO-03 SP2020","10035613"
"THEA052C PO-01 SP2021","10035613"
"THEA052C PO-01 FA2021","10042459"
"THEA052H PO-01 SP2020","10035613"
"THEA052H PO-01 FA2021","10035613"
"THEA053CGPO-01 SP2021","10043312"
"THEA053CIPO-02 SP2020","10358182"
"THEA053CIPO-01 SP2021","10043312"
"THEA053HGPO-01 FA2020","10017883"
"THEA053HGPO-01 SP2021","10358182"
"THEA061  PO-01 FA2021","10028742"
"THEA130  PO-01 SP2020","10361438"
"THEA191H PO-08 SP2020","10028742"
"THEA191H PO-12 FA2021","10200040"
"THEA192H PO-08 SP2021","10200040"
"WRIT001  HM-12 FA2020F2","40001194"
"WRIT001  HM-09 FA2021F1","40043116"
"WRIT001  HM-13 FA2021F1","40043116"
"WRIT101  PZ-01 SP2021","50446159"
"WRIT120  SC-01 SP2021","20101401"
"WRIT135  SC-01 FA2020","20101401"
"WRIT195  PZ-01 SP2020","50236594"
"AFRI190  AF-01 FA2020","20256394"
"AFRI191  AF-02 SP2020","10092148"
"AFRI193  AF-04 SP2020","10185600"
"AMST191  SC-02 SP2020","20252405"
"ANTH002  PZ-01 FA2021","50058024"
"ANTH002  PZ-02 FA2021","50058024"
"ANTH105  PO-01 SP2020","10357573"
"ANTH116  PO-01 FA2021","10364730"
"ANTH122  PO-01 SP2020","10351624"
"ANTH158  PO-01 SP2021","10160928"
"ANTH192  PO-04 SP2020","10160928"
"ARBC001  CM-01 FA2020","30223608"
"ARBC001  CM-01 FA2021","30347077"
"ARBC002  CM-02 SP2020","30223608"
"ARBC016  CM-01 SP2020","30360629"
"ARBC044  CM-01 SP2020","30347077"
"ARBC044  CM-01 SP2021","30347077"
"ARCN115  SC-01 SP2020","20205652"
"ARHI150  SC-01 FA2021","20042124"
"ARHI162  SC-01 SP2020","20268837"
"ARHI162  SC-01 SP2021","20268837"
"ARHI186I PZ-01 SU2020S1","50140060"
"ARHI191  PO-16 SP2020","10042860"
"ART 012  PZ-01 SU2021Z1","50454902"
"ART 021  PO-01 FA2020","10128165"
"ART 098  PZ-01 SU2021Z1","50149046"
"ART 121  SC-01 FA2021","20125073"
"ART 141  SC-01 SP2020","20261998"
"ART 141  SC-01 FA2020","20042198"
"ART 141  SC-01 SP2021","20042198"
"ART 141  SC-02 SP2021","20261998"
"ART 141  SC-02 FA2021","20042124"
"ART 151  JT-01 FA2020","20273151"
"ART 190  PO-01 FA2021","10120743"
"ART 192  PO-04 SP2020","10043074"
"ART 196  PZ-01 SP2020","50140060"
"ART 199  PZ-01 SP2021","50319507"
"ASAM094  PZ-01 SP2020","50446537"
"ASAM115  PZ-01 SP2021","50452081"
"ASAM160  AA-01 SP2020","20256185"
"ASAM189B PO-01 FA2020","10364355"
"ASAM190A PO-01 FA2021","10013117"
"ASIA192  PO-04 SP2020","10043648"
"ASIA192  PO-04 SP2021","10043648"
"ASTR001  PO-01 SP2021","10348196"
"ASTR101  PO-01 FA2021","10157706"
"BIOL002A PO-01 FA2020","10042453"
"BIOL023  HM-01 FA2020","40005424"
"BIOL023  HM-06 SP2021","40188718"
"BIOL023  HM-02 FA2021","40164651"
"BIOL040  PO-02 FA2020","10092220"
"BIOL041C PO-02 SP2020","10092220"
"BIOL041C PO-01 SP2021","10092220"
"BIOL041C PO-04 SP2021","10364639"
"BIOL042L KS-01 SP2021","20042209"
"BIOL042L KS-01 SP2021","20042209"
"BIOL043L KS-02 FA2020","20268918"
"BIOL043LXKS-01 FA2020","20256390"
"BIOL043LXKS-02 FA2021","20042124"
"BIOL043LXKS-04 FA2021","20264773"
"BIOL043LXKS-06 FA2021","20264773"
"BIOL043LXKS-08 FA2021","20042124"
"BIOL044L KS-03 SP2020","20256882"
"BIOL044L KS-02 SP2021","20264773"
"BIOL044LXKS-01 SP2020","20264773"
"BIOL044LXKS-05 SP2020","20264773"
"BIOL044LXKS-07 SP2020","20269511"
"BIOL044LXKS-10 SP2020","20268918"
"BIOL044LXKS-10 SP2020","20264773"
"BIOL044LXKS-06 SP2021","20264773"
"BIOL052  HM-01 SP2020","40145327"
"BIOL052R HM-03 SP2020","40163647"
"BIOL067L KS-01 FA2020","20078318"
"BIOL103  HM-01 FA2020","40084960"
"BIOL105  PO-01 FA2020","10282330"
"BIOL112  PO-01 FA2021","10120280"
"BIOL125  PO-01 FA2021","10042453"
"BIOL131L KS-01 SP2021","20256882"
"BIOL133L KS-01 FA2020","20088859"
"BIOL138L KS-01 SP2020","20078318"
"BIOL140  PO-01 FA2020","10364639"
"BIOL141L KS-01 FA2021","20219104"
"BIOL147  KS-01 FA2020","20174404"
"BIOL149  KS-01 FA2021","20264871"
"BIOL157L KS-01 SP2020","20042232"
"BIOL157L KS-01 FA2020","20004250"
"BIOL157L KS-01 FA2021","20004250"
"BIOL160  PO-01 FA2021","10306332"
"BIOL163 LPO-01 FA2021","10271004"
"BIOL164  KS-01 SP2020","20184653"
"BIOL166  PO-01 FA2020","10331443"
"BIOL170  PO-01 SP2020","10043238"
"BIOL170L KS-01 SP2020","20042209"
"BIOL170L KS-01 FA2020","20042209"
"BIOL175  KS-01 FA2020","20268919"
"BIOL176  KS-01 SP2020","20042221"
"BIOL180  PO-01 SP2021","10087436"
"BIOL180  PO-01 SP2021","10087436"
"BIOL182  HM-01 SP2020","40043655"
"BIOL183  KS-01 SP2020","20195451"
"BIOL185  KS-01 SP2020","20042228"
"BIOL185L KS-01 SP2021","20256882"
"BIOL189L KS-01 SP2020","20042221"
"BIOL191  KS-01 SP2020","20042221"
"BIOL191F PO-32 FA2020","10358160"
"BIOL191F PO-16 SP2021","10323940"
"BIOL191F PO-16 FA2021","10323940"
"BIOL191F PO-20 FA2021","10134639"
"BIOL191F PO-28 FA2021","10042453"
"BIOL191H PO-08 FA2020","10087436"
"BIOL191H PO-16 FA2020","10358160"
"BIOL191H PO-20 FA2020","10134639"
"BIOL191H PO-28 FA2020","10358160"
"BIOL191H PO-36 SP2021","10043238"
"BIOL191H PO-52 SP2021","10306332"
"BIOL193  HM-01 FA2020","40005453"
"BIOL193  HM-03 FA2020","40145327"
"BIOL193  HM-10 SP2021","40005424"
"BIOL194  HM-06 SP2020","40000910"
"BIOL194A PO-16 FA2020","10014392"
"BIOL194A PO-28 FA2020","10358160"
"BIOL194A PO-44 FA2020","10358160"
"BIOL194A PO-48 FA2021","10306332"
"BIOL194B PO-16 SP2020","10134639"
"BIOL194B PO-32 SP2020","10282330"
"BIOL194B PO-12 SP2021","10087436"
"BIOL194B PO-16 SP2021","10014392"
"BIOL194B PO-32 SP2021","10042453"
"BIOL194B PO-40 SP2021","10282330"
"BIOL195  HM-01 SP2021","40043116"
"BIOL199  KS-05 SP2020","20264871"
"BIOL199  KS-08 SP2020","20268895"
"CASA101  PZ-01 FA2021","50058024"
"CASA170  PZ-01 SP2021","50122528"
"CGS 092  PZ-01 SU2021Z1","50005456"
"CGS 112  PZ-01 SP2021","50451553"
"CGS 132  PZ-01 SP2021","50015370"
"CGS 133  PZ-01 SP2021","50451554"
"CHEM001A PO-03 FA2020","10043446"
"CHEM001A PO-05 FA2020","10361279"
"CHEM001A PO-04 FA2021","10361279"
"CHEM001ALPO-02 FA2020","10091830"
"CHEM001ALPO-06 FA2020","10013538"
"CHEM001ALPO-02 FA2021","10091830"
"CHEM001B PO-02 SP2021","10361279"
"CHEM001B PO-03 SP2021","10361279"
"CHEM014L KS-04 FA2020","20264770"
"CHEM014L KS-05 FA2021","20098529"
"CHEM014L KS-08 FA2021","20042124"
"CHEM015L KS-01 SP2020","20260028"
"CHEM015L KS-08 SP2020","20098529"
"CHEM015L KS-08 SP2020","20260028"
"CHEM015L KS-10 SP2020","20260028"
"CHEM015L KS-01 SP2021","20042229"
"CHEM015L KS-02 SP2021","20042229"
"CHEM015L KS-06 SP2021","20253190"
"CHEM015L SC-01 SU2020S4","20042240"
"CHEM023A HM-04 FA2020","40157041"
"CHEM024  HM-05 SP2020","40005404"
"CHEM040  HM-02 SP2020","40005013"
"CHEM042L KS-01 SP2021","20260028"
"CHEM051  HM-01 FA2021","40005358"
"CHEM052  HM-01 SP2020","40005013"
"CHEM053  HM-01 FA2021","40005013"
"CHEM081L KS-01 SP2020","20123323"
"CHEM081L KS-01 SP2020","20123323"
"CHEM109  HM-02 FA2021","40005404"
"CHEM110  HM-01 SP2020","40005484"
"CHEM110ALPO-01 FA2020","10044271"
"CHEM110ALPO-02 FA2020","10044271"
"CHEM110ALPO-04 FA2020","10044271"
"CHEM110ALPO-04 FA2020","10044271"
"CHEM110ALPO-03 FA2021","10087641"
"CHEM110ALPO-04 FA2021","10044271"
"CHEM110BLPO-03 SP2020","10044271"
"CHEM112  HM-01 SP2020","40155078"
"CHEM115  PO-01 SP2020","10271196"
"CHEM116L KS-03 FA2021","20042124"
"CHEM116L KS-03 FA2021","20123323"
"CHEM116LXKS-03 FA2020","20264462"
"CHEM116LXKS-09 FA2021","20264462"
"CHEM117L KS-05 SP2020","20253190"
"CHEM117L KS-01 SP2021","20260908"
"CHEM117LXKS-03 SP2020","20264462"
"CHEM117LXKS-06 SP2021","20264462"
"CHEM121  KS-01 SP2020","20042210"
"CHEM147  PO-01 SP2020","10345516"
"CHEM147 LPO-01 SP2020","10345516"
"CHEM151  HM-01 FA2020","40005410"
"CHEM151  HM-09 FA2020","40005484"
"CHEM151  HM-14 FA2020","40157041"
"CHEM151  HM-15 FA2020","40116382"
"CHEM152  HM-12 SP2020","40157041"
"CHEM158B PO-01 SP2021","10042772"
"CHEM177  KS-01 FA2020","20219101"
"CHEM182  HM-01 SP2020","40043655"
"CHEM187  HM-01 SU2020S2","40043655"
"CHEM188L KS-01 FA2021","20042221"
"CHEM189L KS-01 FA2021","20042221"
"CHEM191  PO-12 FA2020","10248799"
"CHEM191  PO-16 SP2021","10248799"
"CHEM191  PO-40 SP2021","10087224"
"CHEM191  PO-12 FA2021","10248799"
"CHEM191  PO-32 FA2021","10032286"
"CHEM192  HM-01 FA2021","40005404"
"CHEM194  PO-36 SP2020","10175474"
"CHEM194  PO-40 SP2020","10032286"
"CHEM194  PO-08 SP2021","10042772"
"CHEM194  PO-16 SP2021","10271196"
"CHEM194  PO-24 SP2021","10026608"
"CHIN013  PO-01 FA2020","10196894"
"CHIN013  PO-01 SP2021","10196894"
"CHIN051A PO-03 FA2020","10364482"
"CHIN051A PO-02 FA2021","10364482"
"CHIN051B PO-01 SP2020","10257427"
"CHIN051H PO-01 SP2020","10042729"
"CHLT153  CH-01 SP2021","50010670"
"CHST028  CH-01 SP2020","10357925"
"CHST055  CH-01 SP2020","10363009"
"CHST067  CH-01 SP2021","10139619"
"CHST120  CH-01 SP2020","20232550"
"CHST128  CH-01 FA2021","10087641"
"CHST130  CH-01 SP2021","10041671"
"CHST191  CH-06 SP2020","10202148"
"CHST191  CH-08 SP2020","10304889"
"CHST191  CH-08 SP2020","20232550"
"CHST191  CH-16 SP2020","50010724"
"CHST192  CH-16 SP2020","50010724"
"CLAS019  SC-01 SP2020","20042986"
"CLAS020  PZ-01 SP2020","50172753"
"CLAS121  JT-01 FA2020","20230634"
"CLAS121  JT-01 FA2020","50172753"
"CLAS175  PZ-01 SP2020","50172753"
"CLAS191  SC-02 SP2020","50172753"
"CORE001  SC-11 FA2020","20264677"
"CORE001  SC-16 FA2020","20178312"
"CORE001  SC-06 FA2021","20178312"
"CORE001  SC-19 FA2021","20187989"
"CORE002  SC-01 SP2020","20042183"
"CORE003  SC-06 FA2020","20256427"
"CORE003  SC-15 FA2020","20042986"
"CSCI005  PZ-01 SP2021","50085735"
"CSCI005GRHM-01 FA2021","40145327"
"CSCI005L HM-01 SP2021","40005481"
"CSCI005L HM-02 FA2021","40043116"
"CSCI036  CM-02 SP2020","30238435"
"CSCI036  CM-02 SP2021","50085735"
"CSCI051ALPO-01 SP2020","10337403"
"CSCI051P PO-01 FA2020","10361491"
"CSCI051PLPO-02 SP2020","10361491"
"CSCI051PLPO-03 FA2020","10361322"
"CSCI051PLPO-02 FA2021","10361322"
"CSCI054  PO-02 SP2020","10101654"
"CSCI060  HM-01 FA2020","40193795"
"CSCI062 LPO-02 SP2020","10337403"
"CSCI070  HM-02 FA2020","40169278"
"CSCI070  HM-04 FA2020","40169278"
"CSCI070L HM-02 SP2020","40043116"
"CSCI070L HM-01 FA2020","40169278"
"CSCI081  HM-01 FA2020","40193796"
"CSCI105  HM-02 SP2020","40005481"
"CSCI105  HM-02 FA2021","40169273"
"CSCI105  HM-02 FA2021","40169273"
"CSCI105  PO-01 SP2020","10357926"
"CSCI105  PO-01 SP2021","10357926"
"CSCI105 LPO-01 SP2020","10337403"
"CSCI105 LPO-01 SP2021","10357926"
"CSCI105 LPO-01 FA2021","10180184"
"CSCI121  HM-01 SP2020","40160048"
"CSCI121  HM-01 SP2020","40160048"
"CSCI121  HM-02 FA2020","40005485"
"CSCI121  HM-02 FA2020","40005485"
"CSCI124  PO-01 FA2021","10180184"
"CSCI134  HM-01 FA2020","40164166"
"CSCI140  PO-02 SP2020","10180184"
"CSCI151  PO-02 FA2021","10180184"
"CSCI152  PO-01 SP2021","10364363"
"CSCI158  HM-01 SP2020","40169711"
"CSCI159  HM-01 FA2021","40152633"
"CSCI183  HM-01 FA2020","40005443"
"CSCI183  HM-01 FA2020","40005481"
"CSCI190  PO-01 FA2020","10346762"
"CSCI190  PO-01 FA2020","10180184"
"CSCI190  PO-02 FA2020","10346762"
"CSCI191  PO-16 SP2020","10089127"
"CSCI191  PO-04 FA2020","10180184"
"CSCI191  PO-08 FA2021","10180184"
"CSCI192  PO-08 FA2020","10337403"
"CSCI195  HM-01 SP2021","40005443"
"CSMT183  HM-01 FA2021","40001194"
"CSMT184  HM-01 SP2021","40001194"
"DANC012  PO-01 FA2021","10043312"
"DANC012 PPO-01 SP2021","10043312"
"DANC050  PO-01 FA2020","10043312"
"DANC050  PO-01 FA2021","10043312"
"DANC051  PO-01 SP2021","10042972"
"DANC051 PPO-01 FA2020","10042972"
"DANC068  SC-01 SP2020","20042148"
"DANC076A SC-01 SP2021","20252405"
"DANC083  SC-01 FA2020","20042149"
"DANC111B SC-01 FA2020","20252405"
"DANC112B SC-01 FA2020","20253176"
"DANC114B SC-01 SP2021","20252405"
"DANC120  PO-01 SP2020","10043312"
"DANC120  PO-01 SP2021","10043312"
"DANC120  PO-01 FA2021","10087641"
"DANC120 PPO-01 FA2020","10043312"
"DANC123  PO-01 SP2020","10042972"
"DANC130  PO-01 SP2021","10358353"
"DANC130  PO-01 SP2021","10043312"
"DANC135  PO-01 FA2021","10043316"
"DANC151  PO-01 FA2020","10086311"
"DANC151  PZ-01 SU2021Z1","50010739"
"DANC152  PO-01 FA2020","10351749"
"DANC152 PPO-02 FA2021","10043312"
"DANC162B SC-01 SP2020","20252405"
"DANC166  PO-01 SP2020","10337478"
"DANC180  PO-01 SP2020","10043312"
"DANC180  PO-01 FA2020","10043312"
"DANC181 PPO-01 FA2020","10043312"
"DANC181 PPO-01 FA2021","10043312"
"DANC191  SC-04 SP2020","20042149"
"EA  010  PZ-02 SP2020","50424605"
"EA  010  PZ-01 FA2020","50058722"
"EA  020  PO-01 FA2020","10024385"
"EA  020  PO-01 FA2021","10087641"
"EA  030 LPO-02 FA2020","10339810"
"EA  030L KS-01 FA2020","20219102"
"EA  100  KS-01 FA2021","20209387"
"EA  101  PO-01 SP2021","10364501"
"EA  130  PZ-01 FA2021","50451544"
"EA  144  PZ-01 SU2020S1","50010679"
"EA  173  PO-01 SP2020","10339810"
"EA  188L KS-01 SP2020","20042221"
"EA  190L KS-01 SP2020","20042221"
"EA  191  PO-04 FA2020","10024385"
"EA  198  SC-01 FA2020","20188423"
"ECON050  CM-05 FA2020","30300112"
"ECON051  PO-04 SP2020","10043292"
"ECON051  PO-02 FA2020","10019737"
"ECON051  PO-04 FA2020","10304579"
"ECON051  PO-03 FA2021","10018726"
"ECON051  PO-05 FA2021","10213581"
"ECON051  PZ-01 SP2020","50423045"
"ECON052  PO-02 FA2021","10120163"
"ECON052  PZ-02 SP2021","50010680"
"ECON057  PO-02 FA2020","10278951"
"ECON057  PO-01 FA2021","10213581"
"ECON057B PO-01 SP2021","10033472"
"ECON086  CM-06 SP2020","30026673"
"ECON086  CM-03 FA2020","30021208"
"ECON086  CM-02 SP2021","30087468"
"ECON086  CM-03 SP2021","30087468"
"ECON090  CM-01 FA2020","30238091"
"ECON090  CM-01 FA2020","20209387"
"ECON091  PZ-01 FA2020","50010738"
"ECON100  CM-01 SP2020","30004460"
"ECON101  CM-05 SP2020","30295116"
"ECON101  CM-07 SP2021","30300112"
"ECON101  CM-04 FA2021","30075301"
"ECON101  PO-01 FA2020","10119823"
"ECON102  CM-05 FA2020","30366830"
"ECON102  PO-01 SP2020","10004174"
"ECON102  PO-01 SP2021","10361282"
"ECON102  SC-01 FA2021","20205654"
"ECON120  CM-02 FA2020","30025101"
"ECON125  CM-02 SP2020","30337783"
"ECON125  CM-01 SP2021","30025101"
"ECON125  CM-04 FA2021","30025101"
"ECON130  PO-01 FA2020","10361283"
"ECON134  CM-05 SP2020","30226207"
"ECON134  CM-06 SP2020","30367307"
"ECON134  CM-03 FA2020","30087486"
"ECON134  CM-04 FA2020","30087486"
"ECON134B CM-01 SP2020","30087486"
"ECON136  CM-01 FA2020","30226207"
"ECON145  PZ-01 SP2021","50339865"
"ECON151  CM-02 FA2020","30212376"
"ECON153  PO-01 FA2021","10120163"
"ECON154  CM-01 FA2021","30337790"
"ECON160  CM-01 SP2021","30214678"
"ECON171  CM-01 SP2020","30238091"
"ECON180  CM-03 FA2021","30251235"
"ECON181  CM-01 FA2021","30372702"
"ECON187  CM-01 FA2020","30212375"
"ECON194A CM-01 FA2021","30216438"
"ECON198  PZ-02 FA2020","50339865"
"ECON198  SC-01 SI2020","20056449"
"ECON199  PZ-02 SP2020","50339865"
"EDUC170G CG-01 FA2021","75031619"
"EEP 191  SC-01 FA2020","20256430"
"ENGL001  PZ-01 FA2021","50434943"
"ENGL087F PO-01 FA2021","10351610"
"ENGL087H PO-01 FA2021","10351610"
"ENGL091  PO-01 FA2020","10087856"
"ENGL124  AF-01 SP2020","10358081"
"ENGL133S SC-01 FA2021","20173557"
"ENGL135  PZ-01 SP2020","50221622"
"ENGL156  PO-01 SP2021","10138259"
"ENGL160S SC-01 FA2020","20187990"
"ENGL161  SC-01 SP2021","20187990"
"ENGL186  PZ-01 FA2020","50434943"
"ENGL189E PO-01 FA2020","10358080"
"ENGL191  PO-12 FA2020","10237366"
"ENGL191  PO-28 FA2020","10351610"
"ENGL191  PO-08 FA2021","10092210"
"ENGL198  SC-02 SI2020","20260064"
"ENGL199T SC-01 SP2020","20042124"
"ENGR004  HM-03 SP2020","40043284"
"ENGR004  HM-02 FA2020","40043284"
"ENGR004  HM-01 SP2021","40043284"
"ENGR004L HM-04 SP2021","40043343"
"ENGR072  HM-02 SP2020P1","40005488"
"ENGR079  HM-02 FA2020","40169272"
"ENGR079  HM-03 FA2020","40002799"
"ENGR079  HM-06 FA2020","40169710"
"ENGR079  HM-01 FA2021","40169272"
"ENGR079  HM-02 FA2021","40169272"
"ENGR079P HM-02 FA2020","40043116"
"ENGR079P HM-03 FA2020","40005411"
"ENGR079P HM-03 FA2021","40043116"
"ENGR079P HM-06 FA2021","40005488"
"ENGR080  HM-01 SP2020","40205195"
"ENGR080  HM-02 SP2020","40156848"
"ENGR080  HM-03 SP2020","40205195"
"ENGR086  HM-01 FA2021","40164714"
"ENGR111  HM-01 SP2021","40043116"
"ENGR122  HM-01 SP2020","40003433"
"ENGR122  HM-01 SP2021","40160594"
"ENGR131  HM-01 FA2021","40043284"
"ENGR155  HM-01 FA2020","40205189"
"ENGR180  HM-01 SP2021","40189465"
"ENGR180  HM-01 FA2021","40189465"
"ENGR182  HM-01 SP2021","40160594"
"ENGR185A HM-01 SP2020P1","40005500"
"ENGR187  HM-01 FA2021","40116545"
"ENGR190AVHM-01 SP2020","40188789"
"ENGR190AWHM-01 FA2020","40188789"
"ENGR190Z HM-01 SP2020","40003433"
"ENGR191  HM-01 SP2021","40043116"
"ENGR205  HM-01 SP2020","40156848"
"FHS 010  CM-07 SP2020","30338543"
"FHS 010  CM-01 FA2020","30360181"
"FHS 010  CM-02 FA2020","30212651"
"FHS 010  CM-03 FA2020","30075288"
"FHS 010  CM-05 FA2021","30337792"
"FHS 010  CM-08 FA2021","30075301"
"FHS 010  CM-09 FA2021","30075301"
"FLAN191  SC-01 SP2020","20042124"
"FLAN191  SC-01 FA2020","20042124"
"FREN001  SC-01 SP2021","20268842"
"FREN002  CM-01 FA2021","30354352"
"FREN002  CM-02 FA2021","30354352"
"FREN013  PO-01 FA2020","10196894"
"FREN033  PO-02 FA2021","10364484"
"FREN033  SC-01 SP2020","20260892"
"FREN033  SC-01 FA2020","20264690"
"FREN033L SC-01 SP2020","20268913"
"FREN044  CM-01 SP2020","30182015"
"FREN044  PO-01 SP2020","10233194"
"FREN044  SC-01 SP2020","20264690"
"FREN191  PO-04 FA2020","10000046"
"FREN191  PO-08 SP2021","10196661"
"FREN191  SC-01 SP2020","20042124"
"FREN191  SC-01 SP2021","20042124"
"FREN191  SC-02 SP2021","20268842"
"FREN193  PO-04 FA2020","10037773"
"FS  004  PZ-01 FA2020","50147925"
"FS  021  PZ-01 FA2020","50010748"
"FS  022  PZ-01 SP2021","50117695"
"FWS 010  CM-01 SP2020","30296520"
"FWS 010  CM-07 SP2020","30366867"
"FWS 010  CM-13 SP2020","30367231"
"FWS 010  CM-04 FA2020","30212222"
"FWS 010  CM-09 FA2021","30367231"
"GEOG105  HM-01 SU2021H2","40193797"
"GEOL020A PO-01 SP2020","10029721"
"GEOL020C PO-01 FA2020","10180209"
"GEOL020C PO-01 FA2021","10180209"
"GEOL020G PO-01 SP2020","10361492"
"GEOL121  PO-01 SP2021","10029721"
"GEOL129  PO-01 FA2021","10013666"
"GEOL181 LPO-01 FA2020","10357912"
"GEOL183  PO-01 FA2021","10364499"
"GEOL185  PO-01 FA2020","10029721"
"GEOL189A PO-01 FA2020","10364499"
"GERM002  PO-01 SP2020","10030143"
"GERM002  PO-01 SP2021","10141237"
"GERM013  PO-01 FA2021","10196894"
"GERM103  PO-01 SP2021","10364500"
"GERM193  PO-04 FA2021","10030143"
"GLAS194A PZ-01 FA2021","50010667"
"GOVT020  CM-04 FA2020","30087471"
"GOVT020  CM-06 FA2020","30153500"
"GOVT020  CM-09 SP2021","30153500"
"GOVT020  CM-03 FA2021","30291353"
"GOVT060  CM-01 FA2021","30260376"
"GOVT071  CM-01 SP2020","30200474"
"GOVT097  CM-01 SP2021","30321862"
"GOVT101  CM-01 SP2021","30028646"
"GOVT113  CM-01 FA2020","30026336"
"GOVT119  CM-01 SP2021","30029485"
"GOVT138C CM-01 FA2020","30075286"
"GOVT140  CM-01 SP2020","30346092"
